date,Tav,Tmax,Tmin,Rain,SolarRad
08/03/1952,-0.300000012,4.400000095,-3.799999952,0.1,11.24927974
09/03/1952,3.200000048,8.100000381,-4.800000191,0,12.64032026
10/03/1952,5.300000191,6.599999905,2.700000048,11.1,3.214080066
11/03/1952,4.599999905,8.800000191,2,1.1,8.674560132
12/03/1952,3.200000048,7.300000191,-0.699999988,0,6.799679736
13/03/1952,2.200000048,5.099999905,-1.299999952,0,8.743679736
14/03/1952,-1.200000048,3.400000095,-3.700000048,0,16.5456
15/03/1952,1.799999952,7.599999905,-5.400000095,0,16.96895947
16/03/1952,4.199999809,8.100000381,-3.099999905,0,5.322239868
17/03/1952,8.5,13.89999962,2.200000048,0.7,10.44576013
18/03/1952,7.800000191,13.60000038,3.700000048,0,10.73952026
19/03/1952,10,15.19999981,3.700000048,0.3,14.63615947
20/03/1952,8.5,10.89999962,7,1.8,4.475519934
21/03/1952,6.5,10.10000038,4.699999809,4.7,9.339839868
22/03/1952,8.899999619,11.39999962,3.799999952,5.6,5.063039868
23/03/1952,6.699999809,11.19999981,3.099999905,11.6,13.2192
24/03/1952,8.600000381,10.89999962,4.599999905,6.5,4.855680066
25/03/1952,8,11.80000019,6.400000095,21.6,7.076160132
26/03/1952,1.200000048,7.599999905,-0.400000006,8.3,12.08735947
27/03/1952,1,3.599999905,-1.899999976,3.2,7.024320264
28/03/1952,-0.600000024,3,-3.5,0,6.376320264
29/03/1952,0.699999988,1.799999952,-1.5,22,4.078080066
30/03/1952,5.300000191,8.100000381,0.600000024,20.8,6.099839868
31/03/1952,7.699999809,12.89999962,2.099999905,0.6,6.851520264
01/04/1952,-0.300000012,5.699999809,-2.299999952,24.5,6.540479736
02/04/1952,0.899999976,4.199999809,-2.799999952,2.5,12.0096
03/04/1952,2.799999952,5.800000191,-1,0.5,14.56704053
04/04/1952,3.5,7.099999905,0.100000001,0,8.5968
05/04/1952,5.800000191,10.19999981,-0.899999976,0,18.7488
06/04/1952,7.099999905,10.60000038,2.900000095,1.8,12.50207974
07/04/1952,10.80000019,14.89999962,5.800000191,0.6,8.354879736
08/04/1952,13.89999962,21,6.5,0,15.91487974
09/04/1952,14.5,20.70000076,8.199999809,0,18.16992026
10/04/1952,14.30000019,22.20000076,6.5,0,16.78752026
11/04/1952,15.60000038,22.89999962,6.5,0,20.26944053
12/04/1952,16.10000038,23.39999962,9.100000381,0,14.20415947
13/04/1952,16.10000038,21.79999924,12.19999981,0,15.7248
14/04/1952,17.10000038,22.89999962,9.399999619,0,19.54367974
15/04/1952,16.29999924,22.70000076,12.19999981,0,17.1072
16/04/1952,16.20000076,21.39999962,11,0.2,10.93823987
17/04/1952,17.29999924,22.60000038,11.10000038,1,20.46815947
18/04/1952,16.60000038,22.60000038,9.800000191,0.6,22.39488105
19/04/1952,17.70000076,23.79999924,10.10000038,0,20.32127974
20/04/1952,13.80000019,20.29999924,10.80000019,0.8,16.2432
21/04/1952,13.39999962,18.10000038,9.399999619,0.3,9.884160132
22/04/1952,12.10000038,15.69999981,9.699999809,0.8,8.717760132
23/04/1952,10.69999981,13.60000038,8.199999809,21.5,10.91232026
24/04/1952,10.60000038,13.30000019,9.300000191,1.7,9.4176
25/04/1952,11.19999981,13.5,9.100000381,3.2,8.3376
26/04/1952,9.300000191,13.69999981,7.5,0,14.56704053
27/04/1952,8.399999619,13,4.300000191,0,17.46144053
28/04/1952,8.800000191,13.80000019,2.900000095,0,19.66464053
29/04/1952,11.80000019,18,2.599999905,0,23.72544053
30/04/1952,16.10000038,23.70000076,6.099999905,0,24.15744053
01/05/1952,18.70000076,25.39999962,10.39999962,0,22.52448105
02/05/1952,16.60000038,22.20000076,13.39999962,0,16.70112026
03/05/1952,14.69999981,20.20000076,11.89999962,0,13.0896
04/05/1952,12.89999962,17.60000038,9.899999619,0,9.840960132
05/05/1952,13.19999981,18.89999962,8.5,0.6,18.98207974
06/05/1952,16.60000038,22.5,5.599999905,2.9,22.08384053
07/05/1952,13.39999962,19.20000076,10.39999962,0,17.80704053
08/05/1952,16.79999924,22.29999924,6.199999809,0,26.24831895
09/05/1952,14.89999962,20,12.69999981,0,10.3248
10/05/1952,15.10000038,20.89999962,9,0,23.21568105
11/05/1952,14.69999981,20.70000076,9.300000191,0,17.33184053
12/05/1952,11,15.60000038,9.100000381,1.6,12.32064053
13/05/1952,11.80000019,16.79999924,7.599999905,0.6,16.00127974
14/05/1952,13.69999981,19,8.800000191,0,24.80544053
15/05/1952,16.79999924,22.5,8.399999619,0,24.11424053
16/05/1952,17.60000038,22.60000038,10.30000019,0,22.54175947
17/05/1952,13.89999962,18.89999962,9.899999619,0,22.34304053
18/05/1952,14.89999962,20.29999924,6.300000191,0,26.21375947
19/05/1952,16.39999962,21.89999962,11.80000019,0,20.71007974
20/05/1952,9.600000381,14.80000019,6.400000095,0,27.9504
21/05/1952,9.600000381,14.80000019,3.5,0,25.86815947
22/05/1952,11.19999981,15.89999962,2.700000048,0,19.80287974
23/05/1952,14.10000038,19.10000038,3.799999952,0,21.71232026
24/05/1952,11.69999981,16,8.300000191,0,12.38975947
25/05/1952,11.19999981,13.5,8.699999809,0.3,10.26432026
26/05/1952,11.69999981,14.80000019,8.300000191,1,10.10016013
27/05/1952,12.10000038,15.69999981,7.800000191,4,13.7376
28/05/1952,14.39999962,17,9.699999809,4.4,9.581760132
29/05/1952,12.5,17.20000076,10.30000019,3,9.6768
30/05/1952,13.80000019,19.79999924,9.399999619,1.4,23.79455947
31/05/1952,17.89999962,24.39999962,7.900000095,0,20.20895947
01/06/1952,18.5,24.79999924,14.39999962,6,18.61055947
02/06/1952,18,22.10000038,14.80000019,4,25.75584053
03/06/1952,15.60000038,20.89999962,11.89999962,0,24.6672
04/06/1952,15.30000019,20.39999962,8.699999809,0.1,27.82944053
05/06/1952,18.89999962,24.89999962,8.699999809,1.1,28.01951895
06/06/1952,17.79999924,24.60000038,14,0,15.64704053
07/06/1952,13.89999962,19.79999924,12.30000019,7.8,13.01184053
08/06/1952,12,16.39999962,9.800000191,2.9,16.19135947
09/06/1952,13.5,18.20000076,7.099999905,0,11.24064053
10/06/1952,16.20000076,21.20000076,10.10000038,0,20.45087974
11/06/1952,17.5,23.39999962,10.69999981,0,25.60895947
12/06/1952,18.29999924,23.20000076,10.89999962,0,28.07135947
13/06/1952,20,27,12.10000038,0,22.38624053
14/06/1952,16.89999962,21.5,14.5,3.7,20.22624053
15/06/1952,19.29999924,24.29999924,11.39999962,0.9,21.19392026
16/06/1952,15,20.10000038,12.60000038,7.7,18.02304053
17/06/1952,19.10000038,24.5,10.60000038,0,19.33632026
18/06/1952,17.70000076,22,15.30000019,2.3,12.01824053
19/06/1952,15.5,20.10000038,12.69999981,20.6,27.9072
20/06/1952,15.30000019,19.60000038,8.5,0,21.384
21/06/1952,13.39999962,16.79999924,9.100000381,0,14.20415947
22/06/1952,18.20000076,23.39999962,10.10000038,0,19.83744053
23/06/1952,16.5,21,13.39999962,1.7,16.16544053
24/06/1952,14.30000019,18.89999962,10.19999981,1,17.28
25/06/1952,19.89999962,25.5,11.69999981,0,15.87167974
26/06/1952,15.69999981,20.39999962,13.19999981,0,21.10752026
27/06/1952,17.10000038,23,9.300000191,0,29.78208105
28/06/1952,19.70000076,26.20000076,10,0,28.58111895
29/06/1952,23.20000076,29.70000076,12.89999962,0,26.02368105
30/06/1952,26.29999924,32.59999847,16,0,28.7712
01/07/1952,27.29999924,34.5,17.60000038,0,27.88128105
02/07/1952,29,37.09999847,19.39999962,0,22.35168105
03/07/1952,26,31.60000038,19,8.3,22.62815947
04/07/1952,28,33.90000153,22.29999924,0,25.92864053
05/07/1952,27.79999924,34.59999847,20.60000038,0,27.6912
06/07/1952,28.20000076,34.70000076,21.60000038,0,27.37151895
07/07/1952,22.5,29,19.29999924,0,22.21344053
08/07/1952,22.70000076,31.29999924,17.20000076,25.4,19.21535947
09/07/1952,20.29999924,24.39999962,15.80000019,1.1,18.51552026
10/07/1952,20.60000038,24.39999962,16.89999962,0,12.96
11/07/1952,22.89999962,28.29999924,15,0,23.05151895
12/07/1952,19.70000076,25.89999962,17,0,17.6256
13/07/1952,18.79999924,24.20000076,11.80000019,0,25.03871895
14/07/1952,20.89999962,25.70000076,11.19999981,0,26.30015947
15/07/1952,17.20000076,22.10000038,13.89999962,0,14.1696
16/07/1952,16.89999962,20.89999962,11.69999981,1,16.2
17/07/1952,18.89999962,24.5,8.5,0,29.26368105
18/07/1952,16.60000038,18.70000076,11.69999981,0,8.709120264
19/07/1952,17.70000076,20.20000076,15,0.2,10.73087974
20/07/1952,21.70000076,27.60000038,12.19999981,0,27.14688105
21/07/1952,21.79999924,27.5,16.10000038,0,26.27424053
22/07/1952,22,28.39999962,14.30000019,0,26.0928
23/07/1952,20,25.79999924,15.80000019,0,21.35807974
24/07/1952,14.19999981,18.29999924,11.69999981,0,18.23904053
25/07/1952,19.10000038,24.10000038,9.600000381,0,26.784
26/07/1952,18.60000038,22.89999962,11.5,0,19.66464053
27/07/1952,20.70000076,27,11.30000019,0,22.55904053
28/07/1952,14.39999962,20.20000076,10.5,2.5,15.61247974
29/07/1952,14.5,18.89999962,8.699999809,0,11.80224053
30/07/1952,17.89999962,23.29999924,12,0,16.10495947
31/07/1952,19.60000038,25.79999924,11.89999962,0,22.94784053
01/08/1952,21.70000076,28.5,12,0,23.25024053
02/08/1952,22.79999924,29,13.80000019,0,19.86335947
03/08/1952,20.10000038,25.39999962,16.20000076,0.1,18.95615947
04/08/1952,19.5,26.79999924,12,1.3,21.73824053
05/08/1952,23.20000076,30,11.30000019,0,23.31935947
06/08/1952,22.70000076,30.29999924,14.80000019,0,14.19552026
07/08/1952,20.60000038,24.70000076,17.29999924,0.3,12.56255947
08/08/1952,18.39999962,24,14.19999981,2.1,16.95167974
09/08/1952,18.20000076,24.10000038,10.60000038,1,13.40064053
10/08/1952,18.39999962,23,13.19999981,4.2,19.20672026
11/08/1952,20.10000038,25.60000038,12.60000038,0,16.96895947
12/08/1952,25.70000076,33.29999924,16.5,0,22.22208105
13/08/1952,23.10000038,32.20000076,18.89999962,0,17.4096
14/08/1952,25,31.89999962,16,0,17.17632026
15/08/1952,20.60000038,25.79999924,17.89999962,4.6,8.2512
16/08/1952,18.60000038,23.79999924,16.5,6,19.47455947
17/08/1952,15.80000019,20.29999924,12.30000019,0.5,11.87135947
18/08/1952,17.20000076,22.20000076,12.69999981,0.2,12.72672026
19/08/1952,15.39999962,19.79999924,13.10000038,11.4,12.00095947
20/08/1952,15.5,19.39999962,13.19999981,5.6,14.30784053
21/08/1952,13.30000019,15.89999962,12.30000019,5.7,6.937920264
22/08/1952,13.69999981,17.60000038,10.10000038,4.5,12.744
23/08/1952,15.80000019,21,8.300000191,0,18.45504053
24/08/1952,17,21.60000038,11.80000019,0,14.17824053
25/08/1952,16.79999924,22.10000038,11.30000019,0,13.10687974
26/08/1952,18.29999924,24.10000038,12.69999981,0,17.42687974
27/08/1952,20.39999962,26.5,11.69999981,0,16.06175947
28/08/1952,18.89999962,23.60000038,15.80000019,0,14.44607974
29/08/1952,20.20000076,25.5,10.60000038,0,17.53055947
30/08/1952,20.20000076,28.60000038,16.70000076,0,12.71807974
31/08/1952,19.10000038,24.29999924,16.39999962,14.8,9.884160132
01/09/1952,18.39999962,21.39999962,14.39999962,6.7,8.354879736
02/09/1952,16.89999962,20.89999962,14,0,15.60384053
03/09/1952,16.89999962,20.29999924,13,1.6,15.12
04/09/1952,14.80000019,19.20000076,12.39999962,10.4,13.93632026
05/09/1952,11.69999981,15.39999962,10.69999981,2.3,6.186239868
06/09/1952,10.80000019,14.60000038,9,20.1,10.91232026
07/09/1952,10.60000038,15,7.800000191,1.9,12.28607974
08/09/1952,9,13,5.099999905,3.8,10.82592026
09/09/1952,9.199999809,13.69999981,7.599999905,7.1,8.925120264
10/09/1952,10.30000019,12.80000019,6.5,1,7.793279736
11/09/1952,11.10000038,13.89999962,8.100000381,2.1,9.262079736
12/09/1952,9.699999809,11.60000038,8.399999619,2.4,5.952960132
13/09/1952,10.30000019,14.60000038,7.400000095,14,11.016
14/09/1952,11.30000019,16.5,6.400000095,0,16.51104053
15/09/1952,11.10000038,17,5.900000095,0,14.9904
16/09/1952,10.80000019,17.29999924,5.199999809,0,16.4592
17/09/1952,13.5,20.39999962,5.199999809,0,13.14144053
18/09/1952,10.10000038,14.10000038,7.699999809,11.2,7.067520264
19/09/1952,6.099999905,12,3.599999905,1.7,8.415360132
20/09/1952,7.599999905,12.30000019,3.299999952,3.8,13.608
21/09/1952,10.89999962,15,5.300000191,0,10.29023987
22/09/1952,10.19999981,13.10000038,8.800000191,6.5,6.575039868
23/09/1952,11.30000019,13.10000038,8.600000381,0.4,5.987520264
24/09/1952,12.10000038,16.29999924,10,0.1,7.9056
25/09/1952,11.69999981,15,7.900000095,0,4.6656
26/09/1952,10.30000019,14,8.5,13,14.83487974
27/09/1952,8.399999619,13,7,2.4,6.082560132
28/09/1952,8.5,13.89999962,5.400000095,20.4,14.30784053
29/09/1952,8.100000381,13.19999981,5,5.6,7.784639868
30/09/1952,8.899999619,10.60000038,4.300000191,3.4,5.641920264
01/10/1952,10.89999962,15.10000038,7.900000095,14.2,7.724160132
02/10/1952,8.600000381,12.19999981,7,2.5,10.95552026
03/10/1952,9.399999619,10.80000019,7.300000191,15.5,4.311360132
04/10/1952,8.699999809,11,4.599999905,6.2,5.624639868
05/10/1952,8.300000191,12.39999962,6.099999905,3.5,8.9424
06/10/1952,9.800000191,14.39999962,1.100000024,0,8.372160132
07/10/1952,9.199999809,12.60000038,6.599999905,0.5,10.22112026
08/10/1952,7.599999905,11.5,5.599999905,0.7,10.29887974
09/10/1952,7,13.60000038,0.800000012,0,11.98367974
10/10/1952,7.099999905,10.5,4.699999809,0.5,5.832
11/10/1952,5.300000191,9.199999809,1.100000024,4.4,6.860160132
12/10/1952,3.200000048,8.800000191,0.5,0,10.2384
13/10/1952,2.700000048,4.300000191,-1.5,0,3.775680066
14/10/1952,9.199999809,11.39999962,3,8.5,3.879360132
15/10/1952,5,9.800000191,2.700000048,4.7,9.495360132
16/10/1952,5.099999905,10.69999981,0.200000003,0,6.713279736
17/10/1952,4.699999809,11.19999981,0,0,10.56672026
18/10/1952,5.400000095,12.10000038,0.699999988,0,10.03967974
19/10/1952,6.5,11.19999981,0.300000012,0,9.573120264
20/10/1952,5.400000095,7.599999905,4.400000095,1,2.5488
21/10/1952,8.800000191,11.5,5.099999905,19.8,2.790719934
22/10/1952,10.39999962,13.89999962,7.699999809,3.3,5.063039868
23/10/1952,9.399999619,12.69999981,6.099999905,11.8,3.075839868
24/10/1952,13.39999962,17.5,8.100000381,8,4.155839868
25/10/1952,10.39999962,15.10000038,8.800000191,15,2.756159967
26/10/1952,10.19999981,13.39999962,8,6.1,6.903360132
27/10/1952,8.199999809,14.30000019,5.199999809,3.6,8.691839868
28/10/1952,10.60000038,15.19999981,3.900000095,0,4.752
29/10/1952,12.30000019,15.69999981,9.300000191,0.7,4.544639868
30/10/1952,8.600000381,12.10000038,6.5,8.3,4.769280066
31/10/1952,5.699999809,8.199999809,4.400000095,18.5,3.723839868
01/11/1952,5.099999905,7.300000191,2.900000095,8.7,4.121280066
02/11/1952,7.900000095,9.5,4.400000095,7.8,2.7648
03/11/1952,7.5,10.89999962,6.099999905,18.6,2.099519934
04/11/1952,4.300000191,8.699999809,1.5,5.3,4.639680066
05/11/1952,6.800000191,10.60000038,0.800000012,0,4.216319934
06/11/1952,7.300000191,10,5.800000191,2.2,3.879360132
07/11/1952,4.800000191,8.800000191,2.200000048,28.3,3.343680066
08/11/1952,1.600000024,3.400000095,0.400000006,2.3,2.401919934
09/11/1952,3.400000095,5.699999809,-0.100000001,13.3,3.568319934
10/11/1952,4.199999809,6.199999809,0.800000012,4.9,2.522880066
11/11/1952,3.799999952,7.599999905,2.5,9.7,4.847039868
12/11/1952,1.899999976,4,0.5,1.8,3.818880066
13/11/1952,0.600000024,2.599999905,-0.699999988,4.2,2.617919934
14/11/1952,-0.600000024,1.399999976,-2.299999952,0.9,2.358719934
15/11/1952,-3,0,-4.5,0,2.712959967
16/11/1952,-3.900000095,-1.600000024,-5.900000095,0,2.479680066
17/11/1952,-2,0,-4.400000095,0,2.306880066
18/11/1952,-2.099999905,0.300000012,-4.099999905,0,4.207680066
19/11/1952,0.5,2.099999905,-3,0,2.496959967
20/11/1952,0.200000003,3.400000095,-2.200000048,0.8,6.1776
21/11/1952,2.5,4.099999905,-0.800000012,2,1.969919934
22/11/1952,2.799999952,5.5,0.899999976,8.8,2.185919934
23/11/1952,2.799999952,4.599999905,1.600000024,3.3,2.617919934
24/11/1952,-0.300000012,2.700000048,-2,2.2,4.415039868
25/11/1952,-3.099999905,-0.400000006,-5.199999809,0.2,3.430080066
26/11/1952,-0.600000024,0.899999976,-3.599999905,5.3,1.503359967
27/11/1952,5.800000191,10.10000038,-0.600000024,7.1,1.805759967
28/11/1952,7.800000191,12.30000019,5,13.5,1.918080066
29/11/1952,2.599999905,7.400000095,1.399999976,8.9,1.753919934
30/11/1952,4,5.199999809,2.200000048,2.2,1.235520016
01/12/1952,-0.200000003,3.5,-1.600000024,38.6,0.656639992
02/12/1952,-3,-1,-4.599999905,5.3,2.350080066
03/12/1952,-0.5,1.100000024,-6,0,1.969919934
04/12/1952,-0.899999976,0.699999988,-1.799999952,3.6,2.0304
05/12/1952,-1.899999976,0.699999988,-6.099999905,1.6,3.620160132
06/12/1952,-1.799999952,0.800000012,-6,0,3.075839868
07/12/1952,-3.400000095,-2.099999905,-6.099999905,0,3.006719934
08/12/1952,-4.099999905,-0.899999976,-6.199999809,0,4.864319934
09/12/1952,-6.300000191,-2.599999905,-8.600000381,0,2.445119934
10/12/1952,-6.699999809,-5.599999905,-7.900000095,0,2.090880066
11/12/1952,-0.5,2.700000048,-7.599999905,0,1.477440033
12/12/1952,3,4.5,0.899999976,5.4,1.667519934
13/12/1952,3.700000048,7,1.200000048,15,1.883519934
14/12/1952,1.600000024,4.199999809,0.100000001,12.8,1.918080066
15/12/1952,0.200000003,2.599999905,-1.100000024,3.5,2.600640033
16/12/1952,-2.700000048,-0.699999988,-4.599999905,3.2,3.775680066
17/12/1952,2.200000048,5.300000191,-3.299999952,17.3,2.401919934
18/12/1952,1.100000024,2.299999952,-0.200000003,10.1,1.805759967
19/12/1952,-0.699999988,1.399999976,-2.200000048,6,1.909440033
20/12/1952,4.900000095,6.400000095,-1,8.4,2.064959967
21/12/1952,3.099999905,6.400000095,1.399999976,32.7,2.2896
22/12/1952,2.799999952,3.900000095,1.399999976,10.8,1.710719934
23/12/1952,3.700000048,5.900000095,-0.300000012,6.5,1.105920016
24/12/1952,7.5,9.5,3.400000095,0.4,1.4256
25/12/1952,3.099999905,8.899999619,0.699999988,7.7,2.643840033
26/12/1952,0.5,3.400000095,-1.799999952,0.4,2.445119934
27/12/1952,1.600000024,5,-1.200000048,2.5,1.779840033
28/12/1952,0,3.299999952,-2,2.1,2.782080066
29/12/1952,-1.700000048,-0.100000001,-2.299999952,0,2.2032
30/12/1952,-2.599999905,-1.200000048,-3.5,0,1.840319934
31/12/1952,-2.900000095,-1.700000048,-4.199999809,0,1.823040033
01/01/1953,-1.899999976,-0.600000024,-4.300000191,0,3.888
02/01/1953,-1.399999976,-0.699999988,-2.299999952,0,1.710719934
03/01/1953,-2.200000048,0,-4.099999905,0.7,5.279039868
04/01/1953,-1.299999952,-0.400000006,-3.299999952,0,1.935359967
05/01/1953,-2.700000048,-1,-3.5,0.3,1.710719934
06/01/1953,-3.200000048,-2.299999952,-4.199999809,0.1,1.883519934
07/01/1953,-3.400000095,-2.599999905,-4.300000191,0.3,1.581119934
08/01/1953,-1.700000048,-1.100000024,-3.5,0.9,1.676159967
09/01/1953,-0.899999976,0.5,-2,0,2.5056
10/01/1953,-0.300000012,1.600000024,-1.600000024,1.5,1.995840033
11/01/1953,-3.400000095,0.300000012,-5.300000191,0.1,6.419520264
12/01/1953,-3.599999905,-2,-6.599999905,0,4.207680066
13/01/1953,-2.799999952,-0.899999976,-4.199999809,0,1.978559967
14/01/1953,-5.300000191,-3.099999905,-8.399999619,0,3.291839868
15/01/1953,-3.599999905,-0.600000024,-6,0,4.613760132
16/01/1953,-2.599999905,-1.399999976,-4.699999809,1.1,0.933120016
17/01/1953,-1.399999976,0,-3,0.3,1.944
18/01/1953,-2.299999952,-1.100000024,-3,0,2.0736
19/01/1953,0.300000012,1.700000048,-2.799999952,0,1.451519934
20/01/1953,-1.100000024,1.899999976,-2.5,2,2.738880066
21/01/1953,-0.400000006,2.200000048,-3.5,0.2,2.799360132
22/01/1953,0.699999988,2.099999905,-1.799999952,0,1.978559967
23/01/1953,0.800000012,2,-0.400000006,0,1.9008
24/01/1953,-0.400000006,2.5,-2.299999952,0,2.4192
25/01/1953,-0.800000012,1.700000048,-3.299999952,0,2.4624
26/01/1953,-0.300000012,0.899999976,-1.200000048,4.3,2.229119934
27/01/1953,0.699999988,1.700000048,-2.5,0,2.168640033
28/01/1953,3.599999905,4.400000095,0.899999976,1,1.1664
29/01/1953,5.400000095,6,4.099999905,2,1.442880066
30/01/1953,4.300000191,9.300000191,2,0.4,2.237759967
31/01/1953,1.700000048,7,-1,0.2,3.274560132
01/02/1953,0.200000003,1.299999952,-1.899999976,18.7,2.972160132
02/02/1953,-0.600000024,1.200000048,-1.5,21.2,2.963519934
03/02/1953,-1,0.699999988,-2.400000095,4.3,3.214080066
04/02/1953,-2,-0.400000006,-3.099999905,0.4,2.756159967
05/02/1953,-0.5,0.800000012,-3.799999952,2.1,4.3632
06/02/1953,-2.799999952,0.300000012,-3.799999952,10.3,3.732480066
07/02/1953,-8.699999809,-3.900000095,-11,3.5,8.786879736
08/02/1953,-8.100000381,-5,-15.60000038,0.5,4.760639868
09/02/1953,-0.300000012,2.799999952,-6.400000095,2.9,4.224960132
10/02/1953,2.099999905,3.5,-0.699999988,14,3.1104
11/02/1953,1.200000048,3.099999905,0.100000001,10.4,3.5856
12/02/1953,0.400000006,2.599999905,-1,8.7,3.464639868
13/02/1953,-0.899999976,0.400000006,-1.700000048,5.4,3.170880066
14/02/1953,-1.5,-0.400000006,-2.5,0.1,3.481919934
15/02/1953,-2.900000095,-1.5,-3.599999905,0.5,3.4992
16/02/1953,-3.799999952,-1.799999952,-4.699999809,0,5.158080066
17/02/1953,-2.5,0,-7.099999905,0.1,9.512639868
18/02/1953,1.299999952,2.200000048,-1.700000048,6.8,0.846720016
19/02/1953,2.900000095,3.700000048,0.800000012,1.6,1.054079984
20/02/1953,4.199999809,7.5,2.099999905,0.7,5.304960132
21/02/1953,5.300000191,7.300000191,1.299999952,2.6,6.877439868
